Patient_ID	Gene	Value	Hypermethylated
TCGA-BH-A1FB	POLD1	0.0237	FALSE
TCGA-BH-A1FC	POLD1	0.0288375	FALSE
TCGA-BH-A1FD	POLD1	0.0266125	FALSE
TCGA-BH-A1FE	POLD1	0.026008333333333335	FALSE
TCGA-BH-A1FG	POLD1	0.0252625	FALSE
TCGA-BH-A1FH	POLD1	0.0239125	FALSE
TCGA-BH-A1FJ	POLD1	0.0236	FALSE
TCGA-BH-A1FL	POLD1	0.023075	FALSE
TCGA-BH-A1FM	POLD1	0.02585	FALSE
TCGA-BH-A1FN	POLD1	0.0246125	FALSE
TCGA-BH-A1FR	POLD1	0.0244	FALSE
TCGA-BH-A1FU	POLD1	0.032725	FALSE
TCGA-BH-A201	POLD1	0.02515	FALSE
TCGA-BH-A202	POLD1	0.025825	FALSE
TCGA-BH-A203	POLD1	0.0309625	FALSE
TCGA-BH-A204	POLD1	0.043025	FALSE
TCGA-BH-A208	POLD1	0.0361125	FALSE
TCGA-BH-A209	POLD1	0.0529875	FALSE
TCGA-BH-A28O	POLD1	0.026675	FALSE
TCGA-BH-A28Q	POLD1	0.033525	FALSE
TCGA-BH-A2L8	POLD1	0.0283	FALSE
TCGA-BH-A42T	POLD1	0.026525	FALSE
TCGA-BH-A42U	POLD1	0.0232	FALSE
TCGA-BH-A42V	POLD1	0.023625	FALSE
TCGA-BH-A5IZ	POLD1	0.032625	FALSE
TCGA-BH-A5J0	POLD1	0.03075	FALSE
TCGA-BH-A6R8	POLD1	0.026325	FALSE
TCGA-BH-A6R9	POLD1	0.02005	FALSE
TCGA-BH-A8FY	POLD1	0.0305	FALSE
TCGA-BH-A8FZ	POLD1	0.027225	FALSE
TCGA-BH-A8G0	POLD1	0.027175	FALSE
TCGA-BH-AB28	POLD1	0.0465	FALSE
TCGA-C8-A1HE	POLD1	0.027000000000000003	FALSE
TCGA-C8-A1HF	POLD1	0.0348	FALSE
TCGA-C8-A1HG	POLD1	0.032775	FALSE
TCGA-C8-A1HI	POLD1	0.03405	FALSE
TCGA-C8-A1HJ	POLD1	0.021925	FALSE
TCGA-C8-A1HK	POLD1	0.021975	FALSE
TCGA-C8-A1HL	POLD1	0.0329	FALSE
TCGA-C8-A1HM	POLD1	0.023925000000000002	FALSE
TCGA-C8-A1HN	POLD1	0.03195	FALSE
TCGA-C8-A1HO	POLD1	0.0232	FALSE
TCGA-C8-A26V	POLD1	0.0345	FALSE
TCGA-C8-A26W	POLD1	0.034875	FALSE
TCGA-C8-A26X	POLD1	0.031975	FALSE
TCGA-C8-A26Y	POLD1	0.03495	FALSE
TCGA-C8-A26Z	POLD1	0.026675	FALSE
TCGA-C8-A273	POLD1	0.026375	FALSE
TCGA-C8-A274	POLD1	0.0287	FALSE
TCGA-C8-A275	POLD1	0.028325	FALSE
TCGA-C8-A278	POLD1	0.03135	FALSE
TCGA-C8-A27A	POLD1	0.04505	FALSE
TCGA-C8-A27B	POLD1	0.031825	FALSE
TCGA-C8-A3M7	POLD1	0.025750000000000002	FALSE
TCGA-C8-A3M8	POLD1	0.026975	FALSE
TCGA-C8-A8HP	POLD1	0.030125	FALSE
TCGA-C8-A8HQ	POLD1	0.03165	FALSE
TCGA-C8-A8HR	POLD1	0.0311	FALSE
TCGA-C8-A9FZ	POLD1	0.02565	FALSE
TCGA-D8-A1J8	POLD1	0.020975	FALSE
TCGA-D8-A1J9	POLD1	0.02355	FALSE
TCGA-D8-A1JA	POLD1	0.028300000000000002	FALSE
TCGA-D8-A1JB	POLD1	0.027549999999999998	FALSE
TCGA-D8-A1JC	POLD1	0.0298	FALSE
TCGA-D8-A1JD	POLD1	0.024425	FALSE
TCGA-D8-A1JE	POLD1	0.023825	FALSE
TCGA-D8-A1JF	POLD1	0.021124999999999998	FALSE
TCGA-D8-A1JG	POLD1	0.030375	FALSE
TCGA-D8-A1JH	POLD1	0.04945	FALSE
TCGA-D8-A1JI	POLD1	0.021225	FALSE
TCGA-D8-A1JJ	POLD1	0.024274999999999998	FALSE
TCGA-D8-A1JK	POLD1	0.02805	FALSE
TCGA-D8-A1JL	POLD1	0.022850000000000002	FALSE
TCGA-D8-A1JM	POLD1	0.032475000000000004	FALSE
TCGA-D8-A1JN	POLD1	0.025025	FALSE
TCGA-D8-A1JP	POLD1	0.02305	FALSE
TCGA-D8-A1JS	POLD1	0.02495	FALSE
TCGA-D8-A1JT	POLD1	0.025849999999999998	FALSE
TCGA-D8-A1JU	POLD1	0.0221	FALSE
TCGA-D8-A1X5	POLD1	0.0299	FALSE
TCGA-D8-A1X6	POLD1	0.024775	FALSE
TCGA-D8-A1X7	POLD1	0.0266	FALSE
TCGA-D8-A1X8	POLD1	0.0224	FALSE
TCGA-D8-A1X9	POLD1	0.028275	FALSE
TCGA-D8-A1XA	POLD1	0.02495	FALSE
TCGA-D8-A1XB	POLD1	0.033925	FALSE
TCGA-D8-A1XC	POLD1	0.028575	FALSE
TCGA-D8-A1XD	POLD1	0.025475	FALSE
TCGA-D8-A1XF	POLD1	0.034675	FALSE
TCGA-D8-A1XG	POLD1	0.031525	FALSE
TCGA-D8-A1XJ	POLD1	0.02395	FALSE
TCGA-D8-A1XK	POLD1	0.0252	FALSE
TCGA-D8-A1XL	POLD1	0.024975	FALSE
TCGA-D8-A1XM	POLD1	0.0239	FALSE
TCGA-D8-A1XO	POLD1	0.023350000000000003	FALSE
TCGA-D8-A1XQ	POLD1	0.022475	FALSE
TCGA-D8-A1XR	POLD1	0.0332	FALSE
TCGA-D8-A1XS	POLD1	0.023875	FALSE
TCGA-D8-A1XT	POLD1	0.02565	FALSE
TCGA-D8-A1XU	POLD1	0.020925	FALSE
TCGA-D8-A1XV	POLD1	0.020675	FALSE
TCGA-D8-A1XW	POLD1	0.024625	FALSE
TCGA-D8-A1XY	POLD1	0.023875	FALSE
TCGA-D8-A1XZ	POLD1	0.022175	FALSE
TCGA-D8-A1Y0	POLD1	0.026975	FALSE
TCGA-D8-A1Y1	POLD1	0.023875	FALSE
TCGA-D8-A1Y2	POLD1	0.023825	FALSE
TCGA-D8-A1Y3	POLD1	0.07039999999999999	FALSE
TCGA-D8-A27E	POLD1	0.034275	FALSE
TCGA-D8-A27F	POLD1	0.036525	FALSE
TCGA-D8-A27G	POLD1	0.03325	FALSE
TCGA-D8-A27H	POLD1	0.035675	FALSE
TCGA-D8-A27I	POLD1	0.03125	FALSE
TCGA-D8-A27K	POLD1	0.0291	FALSE
TCGA-D8-A27L	POLD1	0.031675	FALSE
TCGA-D8-A27M	POLD1	0.033025	FALSE
TCGA-D8-A27N	POLD1	0.02765	FALSE
TCGA-D8-A27P	POLD1	0.031025	FALSE
TCGA-D8-A27R	POLD1	0.028175000000000002	FALSE
TCGA-D8-A27T	POLD1	0.0298	FALSE
TCGA-D8-A27V	POLD1	0.025249999999999998	FALSE
TCGA-D8-A27W	POLD1	0.026750000000000003	FALSE
TCGA-D8-A3Z5	POLD1	0.025525	FALSE
TCGA-D8-A3Z6	POLD1	0.024775	FALSE
TCGA-D8-A4Z1	POLD1	0.032625	FALSE
TCGA-D8-A73U	POLD1	0.0271	FALSE
TCGA-D8-A73W	POLD1	0.02775	FALSE
TCGA-D8-A73X	POLD1	0.021175	FALSE
TCGA-E2-A105	POLD1	0.033075	FALSE
TCGA-E2-A106	POLD1	0.0269	FALSE
TCGA-E2-A107	POLD1	0.02855	FALSE
TCGA-E2-A108	POLD1	0.031474999999999996	FALSE
TCGA-E2-A109	POLD1	0.032049999999999995	FALSE
TCGA-E2-A10B	POLD1	0.0272	FALSE
TCGA-E2-A10C	POLD1	0.037375	FALSE
TCGA-E2-A10E	POLD1	0.0316	FALSE
TCGA-E2-A10F	POLD1	0.028999999999999998	FALSE
TCGA-E2-A14N	POLD1	0.03265	FALSE
TCGA-E2-A14U	POLD1	0.0248	FALSE
TCGA-E2-A15I	POLD1	0.03555	FALSE
TCGA-E2-A15J	POLD1	0.029075	FALSE
TCGA-E2-A15K	POLD1	0.04003333333333333	FALSE
TCGA-E2-A1AZ	POLD1	0.026525	FALSE
TCGA-E2-A1B0	POLD1	0.03385	FALSE
TCGA-E2-A1B1	POLD1	0.031875	FALSE
TCGA-E2-A1B4	POLD1	0.03265	FALSE
TCGA-E2-A1B5	POLD1	0.034550000000000004	FALSE
TCGA-E2-A1B6	POLD1	0.036975	FALSE
TCGA-E2-A1BC	POLD1	0.0318375	FALSE
TCGA-E2-A1BD	POLD1	0.027725	FALSE
TCGA-E2-A1IE	POLD1	0.026875	FALSE
TCGA-E2-A1IF	POLD1	0.0228125	FALSE
TCGA-E2-A1IG	POLD1	0.022575	FALSE
TCGA-E2-A1IH	POLD1	0.0222	FALSE
TCGA-E2-A1II	POLD1	0.024	FALSE
TCGA-E2-A1IJ	POLD1	0.022475000000000002	FALSE
TCGA-E2-A1IK	POLD1	0.021574999999999997	FALSE
TCGA-E2-A1IL	POLD1	0.029625	FALSE
TCGA-E2-A1IN	POLD1	0.0206	FALSE
TCGA-E2-A1IO	POLD1	0.020525	FALSE
TCGA-E2-A1IP	POLD1	0.02945	FALSE
TCGA-E2-A1IU	POLD1	0.030350000000000002	FALSE
TCGA-E2-A1L6	POLD1	0.03515	FALSE
TCGA-E2-A1L7	POLD1	0.0235125	FALSE
TCGA-E2-A1L8	POLD1	0.027049999999999998	FALSE
TCGA-E2-A1L9	POLD1	0.0242	FALSE
TCGA-E2-A1LA	POLD1	0.02085	FALSE
TCGA-E2-A1LB	POLD1	0.0203875	FALSE
TCGA-E2-A1LE	POLD1	0.021875	FALSE
TCGA-E2-A1LG	POLD1	0.019875	FALSE
TCGA-E2-A1LH	POLD1	0.0328	FALSE
TCGA-E2-A1LI	POLD1	0.02895	FALSE
TCGA-E2-A1LK	POLD1	0.029275	FALSE
TCGA-E2-A1LL	POLD1	0.025500000000000002	FALSE
TCGA-E2-A1LS	POLD1	0.0563	FALSE
TCGA-E2-A2P5	POLD1	0.017525	FALSE
TCGA-E2-A2P6	POLD1	0.0223	FALSE
TCGA-E2-A3DX	POLD1	0.027549999999999998	FALSE
TCGA-E2-A56Z	POLD1	0.033049999999999996	FALSE
TCGA-E2-A570	POLD1	0.0275	FALSE
TCGA-E2-A572	POLD1	0.019200000000000002	FALSE
TCGA-E2-A573	POLD1	0.028675000000000003	FALSE
TCGA-E2-A574	POLD1	0.036500000000000005	FALSE
TCGA-E2-A576	POLD1	0.019975	FALSE
TCGA-E2-A9RU	POLD1	0.04365	FALSE
TCGA-E9-A1N3	POLD1	0.0533	FALSE
TCGA-E9-A1N4	POLD1	0.0230625	FALSE
TCGA-E9-A1N5	POLD1	0.0245625	FALSE
TCGA-E9-A1N6	POLD1	0.0223375	FALSE
TCGA-E9-A1N8	POLD1	0.0223375	FALSE
TCGA-E9-A1N9	POLD1	0.02635	FALSE
TCGA-E9-A1NA	POLD1	0.0232875	FALSE
TCGA-E9-A1NC	POLD1	0.029875	FALSE
TCGA-E9-A1ND	POLD1	0.022925	FALSE
TCGA-E9-A1NE	POLD1	0.020775	FALSE
TCGA-E9-A1NF	POLD1	0.02585	FALSE
TCGA-E9-A1NG	POLD1	0.0235	FALSE
TCGA-E9-A1NH	POLD1	0.025325	FALSE
TCGA-E9-A1NI	POLD1	0.031825	FALSE
TCGA-E9-A1QZ	POLD1	0.0304	FALSE
TCGA-E9-A1R0	POLD1	0.03015	FALSE
TCGA-E9-A1R2	POLD1	0.027975	FALSE
TCGA-E9-A1R3	POLD1	0.027475	FALSE
TCGA-E9-A1R4	POLD1	0.0252	FALSE
TCGA-E9-A1R5	POLD1	0.025500000000000002	FALSE
TCGA-E9-A1R6	POLD1	0.033125	FALSE
TCGA-E9-A1R7	POLD1	0.0268625	FALSE
TCGA-E9-A1RA	POLD1	0.023075	FALSE
TCGA-E9-A1RB	POLD1	0.0420125	FALSE
TCGA-E9-A1RC	POLD1	0.050775	FALSE
TCGA-E9-A1RD	POLD1	0.040625	FALSE
TCGA-E9-A1RE	POLD1	0.0298	FALSE
TCGA-E9-A1RF	POLD1	0.0458625	FALSE
TCGA-E9-A1RG	POLD1	0.027299999999999998	FALSE
TCGA-E9-A1RH	POLD1	0.0326125	FALSE
TCGA-E9-A1RI	POLD1	0.0297375	FALSE
TCGA-E9-A226	POLD1	0.060475	FALSE
TCGA-E9-A227	POLD1	0.022	FALSE
TCGA-E9-A228	POLD1	0.0466	FALSE
TCGA-E9-A229	POLD1	0.024275	FALSE
TCGA-E9-A22A	POLD1	0.065525	FALSE
TCGA-E9-A22B	POLD1	0.048675	FALSE
TCGA-E9-A22D	POLD1	0.05835	FALSE
TCGA-E9-A22E	POLD1	0.07785	FALSE
TCGA-E9-A22G	POLD1	0.073275	FALSE
TCGA-E9-A22H	POLD1	0.025725	FALSE
TCGA-E9-A243	POLD1	0.0373	FALSE
TCGA-E9-A244	POLD1	0.033375	FALSE
TCGA-E9-A245	POLD1	0.03115	FALSE
TCGA-E9-A247	POLD1	0.029475	FALSE
TCGA-E9-A248	POLD1	0.030925	FALSE
TCGA-E9-A249	POLD1	0.030175	FALSE
TCGA-E9-A24A	POLD1	0.027725	FALSE
TCGA-E9-A295	POLD1	0.02615	FALSE
TCGA-E9-A2JS	POLD1	0.022125	FALSE
TCGA-E9-A2JT	POLD1	0.028275	FALSE
TCGA-E9-A3HO	POLD1	0.029400000000000003	FALSE
TCGA-E9-A3Q9	POLD1	0.02615	FALSE
TCGA-E9-A3QA	POLD1	0.02935	FALSE
TCGA-E9-A3X8	POLD1	0.036375000000000005	FALSE
TCGA-E9-A54X	POLD1	0.033975	FALSE
TCGA-E9-A54Y	POLD1	0.032799999999999996	FALSE
TCGA-E9-A5FK	POLD1	0.0291	FALSE
TCGA-E9-A5FL	POLD1	0.0287	FALSE
TCGA-E9-A5UO	POLD1	0.02485	FALSE
TCGA-E9-A5UP	POLD1	0.029775000000000003	FALSE
TCGA-E9-A6HE	POLD1	0.020825	FALSE
TCGA-EW-A1IW	POLD1	0.0234	FALSE
TCGA-EW-A1IX	POLD1	0.0245	FALSE
TCGA-EW-A1IY	POLD1	0.028975	FALSE
TCGA-EW-A1IZ	POLD1	0.024025	FALSE
TCGA-EW-A1J1	POLD1	0.0234	FALSE
TCGA-EW-A1J2	POLD1	0.023775	FALSE
TCGA-EW-A1J3	POLD1	0.02205	FALSE
TCGA-EW-A1J5	POLD1	0.02545	FALSE
TCGA-EW-A1J6	POLD1	0.022575	FALSE
TCGA-EW-A1OV	POLD1	0.020075000000000003	FALSE
TCGA-EW-A1OW	POLD1	0.0234	FALSE
TCGA-EW-A1OX	POLD1	0.018275	FALSE
TCGA-EW-A1OY	POLD1	0.0275	FALSE
TCGA-EW-A1OZ	POLD1	0.022850000000000002	FALSE
TCGA-EW-A1P0	POLD1	0.0253	FALSE
TCGA-EW-A1P1	POLD1	0.02705	FALSE
TCGA-EW-A1P3	POLD1	0.02315	FALSE
TCGA-EW-A1P4	POLD1	0.021625	FALSE
TCGA-EW-A1P5	POLD1	0.02325	FALSE
TCGA-EW-A1P6	POLD1	0.023425	FALSE
TCGA-EW-A1P7	POLD1	0.019575000000000002	FALSE
TCGA-EW-A1P8	POLD1	0.018975	FALSE
TCGA-EW-A1PA	POLD1	0.027175	FALSE
TCGA-EW-A1PB	POLD1	0.025974999999999998	FALSE
TCGA-EW-A1PC	POLD1	0.032725000000000004	FALSE
TCGA-EW-A1PD	POLD1	0.0208	FALSE
TCGA-EW-A1PE	POLD1	0.022675	FALSE
TCGA-EW-A1PF	POLD1	0.01885	FALSE
TCGA-EW-A1PG	POLD1	0.022925	FALSE
TCGA-EW-A1PH	POLD1	0.023925000000000002	FALSE
TCGA-EW-A2FR	POLD1	0.030425	FALSE
TCGA-EW-A2FS	POLD1	0.031725	FALSE
TCGA-EW-A2FV	POLD1	0.0279	FALSE
TCGA-EW-A2FW	POLD1	0.0282	FALSE
TCGA-EW-A3E8	POLD1	0.02305	FALSE
TCGA-EW-A3U0	POLD1	0.025575	FALSE
TCGA-EW-A423	POLD1	0.022600000000000002	FALSE
TCGA-EW-A424	POLD1	0.024975	FALSE
TCGA-EW-A6S9	POLD1	0.027225	FALSE
TCGA-EW-A6SA	POLD1	0.02835	FALSE
TCGA-EW-A6SB	POLD1	0.02455	FALSE
TCGA-EW-A6SC	POLD1	0.022675	FALSE
TCGA-EW-A6SD	POLD1	0.025474999999999998	FALSE
TCGA-GI-A2C8	POLD1	0.033325	FALSE
TCGA-GI-A2C9	POLD1	0.029575	FALSE
TCGA-GM-A2D9	POLD1	0.024075	FALSE
TCGA-GM-A2DA	POLD1	0.032375	FALSE
TCGA-GM-A2DB	POLD1	0.028425	FALSE
TCGA-GM-A2DC	POLD1	0.029075	FALSE
TCGA-GM-A2DD	POLD1	0.02415	FALSE
TCGA-GM-A2DF	POLD1	0.0257	FALSE
TCGA-GM-A2DH	POLD1	0.025825	FALSE
TCGA-GM-A2DI	POLD1	0.028075	FALSE
TCGA-GM-A2DK	POLD1	0.024725	FALSE
TCGA-GM-A2DL	POLD1	0.028949999999999997	FALSE
TCGA-GM-A2DM	POLD1	0.0229	FALSE
TCGA-GM-A2DN	POLD1	0.0251	FALSE
TCGA-GM-A2DO	POLD1	0.029525	FALSE
TCGA-GM-A3NW	POLD1	0.02775	FALSE
TCGA-GM-A3NY	POLD1	0.0263	FALSE
TCGA-GM-A3XG	POLD1	0.022725	FALSE
TCGA-GM-A3XL	POLD1	0.027174999999999998	FALSE
TCGA-GM-A3XN	POLD1	0.0288	FALSE
TCGA-GM-A4E0	POLD1	0.0357	FALSE
TCGA-GM-A5PV	POLD1	0.025425	FALSE
TCGA-GM-A5PX	POLD1	0.032625	FALSE
TCGA-HN-A2NL	POLD1	0.03655	FALSE
TCGA-HN-A2OB	POLD1	0.029325	FALSE
TCGA-JL-A3YW	POLD1	0.025325	FALSE
TCGA-JL-A3YX	POLD1	0.0286	FALSE
TCGA-LD-A66U	POLD1	0.021374999999999998	FALSE
TCGA-LD-A74U	POLD1	0.029875	FALSE
TCGA-LD-A7W5	POLD1	0.027375	FALSE
TCGA-LD-A7W6	POLD1	0.025	FALSE
TCGA-LD-A9QF	POLD1	0.041125	FALSE
TCGA-LL-A440	POLD1	0.023975	FALSE
TCGA-LL-A441	POLD1	0.027925	FALSE
TCGA-LL-A442	POLD1	0.027075000000000002	FALSE
TCGA-LL-A50Y	POLD1	0.030850000000000002	FALSE
TCGA-LL-A5YL	POLD1	0.02665	FALSE
TCGA-LL-A5YM	POLD1	0.029875	FALSE
TCGA-LL-A5YN	POLD1	0.02785	FALSE
TCGA-LL-A5YO	POLD1	0.026125	FALSE
TCGA-LL-A5YP	POLD1	0.025474999999999998	FALSE
TCGA-LL-A6FP	POLD1	0.023775	FALSE
TCGA-LL-A6FQ	POLD1	0.02205	FALSE
TCGA-LL-A6FR	POLD1	0.024125	FALSE
TCGA-LL-A73Y	POLD1	0.0263	FALSE
TCGA-LL-A73Z	POLD1	0.021325	FALSE
TCGA-LL-A740	POLD1	0.0228	FALSE
TCGA-LL-A7SZ	POLD1	0.026175	FALSE
TCGA-LL-A7T0	POLD1	0.02735	FALSE
TCGA-LL-A8F5	POLD1	0.022475000000000002	FALSE
TCGA-LL-A9Q3	POLD1	0.035225	FALSE
TCGA-LQ-A4E4	POLD1	0.03075	FALSE
TCGA-MS-A51U	POLD1	0.03195	FALSE
TCGA-OK-A5Q2	POLD1	0.033475	FALSE
TCGA-OL-A5D6	POLD1	0.028475	FALSE
TCGA-OL-A5D7	POLD1	0.037325000000000004	FALSE
TCGA-OL-A5D8	POLD1	0.030375	FALSE
TCGA-OL-A5DA	POLD1	0.0273	FALSE
TCGA-OL-A5RU	POLD1	0.03185	FALSE
TCGA-OL-A5RV	POLD1	0.0266	FALSE
TCGA-OL-A5RW	POLD1	0.03055	FALSE
TCGA-OL-A5RX	POLD1	0.030025	FALSE
TCGA-OL-A5RY	POLD1	0.026950000000000002	FALSE
TCGA-OL-A5RZ	POLD1	0.030775	FALSE
TCGA-OL-A5S0	POLD1	0.02775	FALSE
TCGA-OL-A66H	POLD1	0.02315	FALSE
TCGA-OL-A66I	POLD1	0.024775	FALSE
TCGA-OL-A66J	POLD1	0.0252	FALSE
TCGA-OL-A66K	POLD1	0.035675	FALSE
TCGA-OL-A66L	POLD1	0.025075	FALSE
TCGA-OL-A66N	POLD1	0.023825	FALSE
TCGA-OL-A66O	POLD1	0.021425	FALSE
TCGA-OL-A66P	POLD1	0.0204	FALSE
TCGA-OL-A6VO	POLD1	0.025825	FALSE
TCGA-OL-A6VQ	POLD1	0.038575	FALSE
TCGA-OL-A6VR	POLD1	0.030125	FALSE
TCGA-OL-A97C	POLD1	0.0255	FALSE
TCGA-PE-A5DC	POLD1	0.030100000000000002	FALSE
TCGA-PE-A5DD	POLD1	0.029325	FALSE
TCGA-PE-A5DE	POLD1	0.03155	FALSE
TCGA-PL-A8LV	POLD1	0.0204	FALSE
TCGA-PL-A8LX	POLD1	0.027049999999999998	FALSE
TCGA-PL-A8LY	POLD1	0.02035	FALSE
TCGA-PL-A8LZ	POLD1	0.02765	FALSE
TCGA-S3-A6ZF	POLD1	0.021825	FALSE
TCGA-S3-A6ZG	POLD1	0.020525	FALSE
TCGA-S3-A6ZH	POLD1	0.0195	FALSE
TCGA-S3-AA0Z	POLD1	0.0356	FALSE
TCGA-S3-AA10	POLD1	0.037625	FALSE
TCGA-S3-AA11	POLD1	0.03595	FALSE
TCGA-S3-AA12	POLD1	0.022324999999999998	FALSE
TCGA-S3-AA14	POLD1	0.036574999999999996	FALSE
TCGA-S3-AA15	POLD1	0.043525	FALSE
TCGA-S3-AA17	POLD1	0.019424999999999998	FALSE
TCGA-UL-AAZ6	POLD1	0.090325	FALSE
TCGA-UU-A93S	POLD1	0.04975	FALSE
TCGA-V7-A7HQ	POLD1	0.02285	FALSE
TCGA-W8-A86G	POLD1	0.030625	FALSE
TCGA-WT-AB41	POLD1	0.0475	FALSE
TCGA-WT-AB44	POLD1	0.039425	FALSE
TCGA-XX-A899	POLD1	0.02985	FALSE
TCGA-XX-A89A	POLD1	0.033825	FALSE
TCGA-Z7-A8R5	POLD1	0.045024999999999996	FALSE
TCGA-Z7-A8R6	POLD1	0.02375	FALSE
TCGA-3C-AAAU	PTCH1	0.043125	FALSE
TCGA-3C-AALI	PTCH1	0.0478875	FALSE
TCGA-3C-AALJ	PTCH1	0.038	FALSE
TCGA-3C-AALK	PTCH1	0.0598125	FALSE
TCGA-4H-AAAK	PTCH1	0.0398125	FALSE
TCGA-5L-AAT0	PTCH1	0.0449375	FALSE
TCGA-5L-AAT1	PTCH1	0.0382375	FALSE
TCGA-5T-A9QA	PTCH1	0.364275	TRUE
TCGA-A1-A0SB	PTCH1	0.026575	FALSE
TCGA-A1-A0SE	PTCH1	0.0513	FALSE
TCGA-A1-A0SF	PTCH1	0.030262499999999998	FALSE
TCGA-A1-A0SG	PTCH1	0.031599999999999996	FALSE
TCGA-A1-A0SH	PTCH1	0.034175	FALSE
TCGA-A1-A0SI	PTCH1	0.12725	FALSE
TCGA-A1-A0SJ	PTCH1	0.0350875	FALSE
TCGA-A1-A0SK	PTCH1	0.024075	FALSE
TCGA-A1-A0SM	PTCH1	0.046525000000000004	FALSE
TCGA-A1-A0SN	PTCH1	0.0274125	FALSE
TCGA-A1-A0SO	PTCH1	0.0319375	FALSE
TCGA-A1-A0SP	PTCH1	0.028812499999999998	FALSE
TCGA-A1-A0SQ	PTCH1	0.04195	FALSE
TCGA-A2-A04R	PTCH1	0.217125	TRUE
TCGA-A2-A0CK	PTCH1	0.031325	FALSE
TCGA-A2-A0CO	PTCH1	0.0321375	FALSE
TCGA-A2-A0CR	PTCH1	0.028187499999999997	FALSE
TCGA-A2-A0CT	PTCH1	0.0338375	FALSE
TCGA-A2-A0EN	PTCH1	0.0859	FALSE
TCGA-A2-A0EP	PTCH1	0.0295	FALSE
TCGA-A2-A0EU	PTCH1	0.0374375	FALSE
TCGA-A2-A0ST	PTCH1	0.0296875	FALSE
TCGA-A2-A0SU	PTCH1	0.024587499999999998	FALSE
TCGA-A2-A0SV	PTCH1	0.0273125	FALSE
TCGA-A2-A0SW	PTCH1	0.20975	TRUE
TCGA-A2-A0SX	PTCH1	0.02965	FALSE
TCGA-A2-A0SY	PTCH1	0.0335	FALSE
TCGA-A2-A0T0	PTCH1	0.02175	FALSE
TCGA-A2-A0T1	PTCH1	0.0357375	FALSE
TCGA-A2-A0T2	PTCH1	0.0388625	FALSE
TCGA-A2-A0T4	PTCH1	0.061275	FALSE
TCGA-A2-A0T5	PTCH1	0.029525	FALSE
TCGA-A2-A0T6	PTCH1	0.02915	FALSE
TCGA-A2-A0T7	PTCH1	0.031575	FALSE
TCGA-A2-A0YC	PTCH1	0.045475	FALSE
TCGA-A2-A0YD	PTCH1	0.0497375	FALSE
TCGA-A2-A0YE	PTCH1	0.0298375	FALSE
TCGA-A2-A0YF	PTCH1	0.0331125	FALSE
TCGA-A2-A0YG	PTCH1	0.0274	FALSE
TCGA-A2-A0YH	PTCH1	0.030725	FALSE
TCGA-A2-A0YI	PTCH1	0.1279625	FALSE
TCGA-A2-A0YJ	PTCH1	0.030525	FALSE
TCGA-A2-A0YK	PTCH1	0.037137500000000004	FALSE
TCGA-A2-A0YL	PTCH1	0.060375	FALSE
TCGA-A2-A0YM	PTCH1	0.03175	FALSE
TCGA-A2-A0YT	PTCH1	0.0368875	FALSE
TCGA-A2-A1FV	PTCH1	0.5368625	TRUE
TCGA-A2-A1FW	PTCH1	0.03205	FALSE
TCGA-A2-A1FX	PTCH1	0.077475	FALSE
TCGA-A2-A1FZ	PTCH1	0.037512500000000004	FALSE
TCGA-A2-A1G0	PTCH1	0.0323375	FALSE
TCGA-A2-A1G1	PTCH1	0.027975	FALSE
TCGA-A2-A1G4	PTCH1	0.0339625	FALSE
TCGA-A2-A1G6	PTCH1	0.0287875	FALSE
TCGA-A2-A259	PTCH1	0.0275875	FALSE
TCGA-A2-A25A	PTCH1	0.0653	FALSE
TCGA-A2-A25B	PTCH1	0.1441875	TRUE
TCGA-A2-A25C	PTCH1	0.0357875	FALSE
TCGA-A2-A25D	PTCH1	0.0422625	FALSE
TCGA-A2-A25E	PTCH1	0.26545	TRUE
TCGA-A2-A25F	PTCH1	0.036437500000000005	FALSE
TCGA-A2-A3KC	PTCH1	0.1996875	TRUE
TCGA-A2-A3KD	PTCH1	0.03165	FALSE
TCGA-A2-A3XS	PTCH1	0.02905	FALSE
TCGA-A2-A3XT	PTCH1	0.02815	FALSE
TCGA-A2-A3XU	PTCH1	0.030887500000000002	FALSE
TCGA-A2-A3XV	PTCH1	0.023137500000000002	FALSE
TCGA-A2-A3XW	PTCH1	0.0262375	FALSE
TCGA-A2-A3XX	PTCH1	0.0263125	FALSE
TCGA-A2-A3XY	PTCH1	0.024112500000000002	FALSE
TCGA-A2-A3XZ	PTCH1	0.022975	FALSE
TCGA-A2-A3Y0	PTCH1	0.0252875	FALSE
TCGA-A2-A4RW	PTCH1	0.1129	FALSE
TCGA-A2-A4RX	PTCH1	0.027825	FALSE
TCGA-A2-A4RY	PTCH1	0.0366125	FALSE
TCGA-A2-A4S0	PTCH1	0.029475	FALSE
TCGA-A2-A4S1	PTCH1	0.0373625	FALSE
TCGA-A2-A4S2	PTCH1	0.0757875	FALSE
TCGA-A2-A4S3	PTCH1	0.0329625	FALSE
TCGA-A7-A0CE	PTCH1	0.0263375	FALSE
TCGA-A7-A0CH	PTCH1	0.02875	FALSE
TCGA-A7-A0D9	PTCH1	0.0297875	FALSE
TCGA-A7-A0DB	PTCH1	0.0391625	FALSE
TCGA-A7-A0DC	PTCH1	0.02869375	FALSE
TCGA-A7-A13D	PTCH1	0.03625	FALSE
